Date        Pluviometer        Plot        Distance        Tree sp        tree number        rainfall        rainfall size        Throughfall        Interception        LAI
17/09/2013        P95        2        250        2        8        50.90        5        46        4.34        0.41
17/09/2013        P96        2        250        2        8        50.90        5        44.4        5.94        0.41
17/09/2013        P97        2        550        2        8        50.90        5        52        -1.66        0.41
17/09/2013        P98        2        550        2        8        50.90        5        51.2        -0.86        0.41
17/09/2013        P99        2        100        2        7        50.90        5        35.04        15.30        0.41
17/09/2013        P100        2        100        2        7        50.90        5        29.44        20.90        0.41
17/09/2013        P101        2        100        2        7        50.90        5        38.4        11.94        0.41
17/09/2013        P102        2        250        2        7        50.90        5        42        8.34        0.41
17/09/2013        P103        2        250        2        7        50.90        5        39.84        10.50        0.41
17/09/2013        P105        3        100        2        9        50.90        5        38.4        11.94        0.41
17/09/2013        P106        3        100        2        9        50.90        5        36.48        13.86        0.41
17/09/2013        P107        3        100        2        9        50.90        5        53.6        -3.26        0.41
17/09/2013        P108        3        250        2        9        50.90        5        52.8        -2.46        0.41
17/09/2013        P109        3        250        2        9        50.90        5        46.4        3.94        0.41
17/09/2013        P110        3        250        2        9        50.90        5        47.2        3.14        0.41
17/09/2013        P111        3        550        2        9        50.90        5        44.4        5.94        0.41
17/09/2013        P112        3        550        2        9        50.90        5        47.84        2.50        0.41
17/09/2013        P113        3        100        2        10        50.90        5        40.8        9.54        0.41
17/09/2013        P114        3        100        2        10        50.90        5        37.6        12.74        0.41
17/09/2013        P115        3        100        2        10        50.90        5        55.2        -4.86        0.41
17/09/2013        P116        3        250        2        10        50.90        5        42.24        8.10        0.41
17/09/2013        P117        3        250        2        10        50.90        5        43.36        6.98        0.41
17/09/2013        P118        3        250        2        10        50.90        5        63.84        -13.50        0.41
17/09/2013        P119        3        550        2        10        50.90        5        46.4        3.94        0.41
17/09/2013        P120        3        550        2        10        50.90        5        47.52        2.82        0.41
17/09/2013        P121        3        550        2        10        50.90        5        44        6.34        0.41
17/09/2013        P122        3        100        1        9        50.90        5        68        -17.45        0.75
17/09/2013        P123        3        100        1        9        50.90        5        51.52        -0.97        0.75
17/09/2013        P124        3        100        1        9        50.90        5        38.4        12.15        0.75
17/09/2013        P125        3        250        1        9        50.90        5        55.52        -4.97        0.75
17/09/2013        P126        3        250        1        9        50.90        5        46.08        4.47        0.75
17/09/2013        P127        3        250        1        9        50.90        5        55.6        -5.05        0.75
17/09/2013        P128        3        100        1        10        50.90        5        48        2.63        0.75
17/09/2013        P129        3        100        1        10        50.90        5        42.88        7.75        0.75
17/09/2013        P130        3        100        1        10        50.90        5        38.4        12.23        0.75
17/09/2013        P131        3        250        1        10        50.90        5        33.44        17.19        0.75
17/09/2013        P132        3        250        1        10        50.90        5        39.2        11.43        0.75
17/09/2013        P133        3        250        1        10        50.90        5        40.8        9.83        0.75
18/09/2013        P58        1        100        1        5        38.28        4        31.36        6.64        0.75
18/09/2013        P59        1        100        1        5        38.28        4        26.4        11.60        0.75
18/09/2013        P60        1        100        1        5        38.28        4        29.12        8.88        0.75
18/09/2013        P61        1        250        1        5        38.28        4        26.4        11.60        0.75
18/09/2013        P62        1        250        1        5        38.28        4        25.6        12.40        0.75
18/09/2013        P63        1        250        1        5        38.28        4        26.4        11.60        0.75
18/09/2013        P64        1        100        2        6        38.28        4        22.4        15.56        0.41
18/09/2013        P65        1        100        2        6        38.28        4        31.04        6.92        0.41
18/09/2013        P66        1        100        2        6        38.28        4        61.6        -23.64        0.41
18/09/2013        P67        1        250        2        6        38.28        4        44        -6.04        0.41
18/09/2013        P68        1        250        2        6        38.28        4        42.24        -4.28        0.41
18/09/2013        P69        1        100        1        6        38.28        4        24.8        13.27        0.75
18/09/2013        P70        1        100        1        6        38.28        4        20.8        17.27        0.75
18/09/2013        P71        1        100        1        6        38.28        4        28        10.07        0.75
18/09/2013        P72        1        250        1        6        38.28        4        28.8        9.27        0.75
18/09/2013        P73        1        250        1        6        38.28        4        26.4        11.67        0.75
18/09/2013        P74        1        100        2        5        38.28        4                37.84        0.41
18/09/2013        P75        1        100        2        5        38.28        4        28        9.84        0.41
18/09/2013        P76        1        100        2        5        38.28        4        17.6        20.24        0.41
18/09/2013        P77        1        250        2        5        38.28        4        34.24        3.60        0.41
18/09/2013        P78        2        100        1        7        38.28        4        27.36        10.65        0.75
18/09/2013        P79        2        100        1        7        38.28        4        27.84        10.17        0.75
18/09/2013        P80        2        100        1        7        38.28        4        27.2        10.81        0.75
18/09/2013        P81        2        250        1        7        38.28        4        35.84        2.17        0.75
18/09/2013        P82        2        250        1        7        38.28        4        24        14.01        0.75
18/09/2013        P83        2        250        1        7        38.28        4        24.8        13.21        0.75
18/09/2013        P84        2        550        1        7        38.28        4        29.44        8.57        0.75
18/09/2013        P85        2        550        1        7        38.28        4        32        6.01        0.75
18/09/2013        P86        2        100        1        8        38.28        4        52        -13.96        0.75
18/09/2013        P87        2        100        1        8        38.28        4        20.8        17.24        0.75
18/09/2013        P88        2        100        1        8        38.28        4        26.4        11.64        0.75
18/09/2013        P89        2        250        1        8        38.28        4        30.16        7.88        0.75
18/09/2013        P90        2        250        1        8        38.28        4        35.2        2.84        0.75
18/09/2013        P91        2        250        1        8        38.28        4        31.84        6.20        0.75
18/09/2013        P92        2        100        2        8        38.28        4        37.6        0.25        0.41
18/09/2013        P93        2        100        2        8        38.28        4        28.24        9.61        0.41
18/09/2013        P94        2        100        2        8        38.28        4        36        1.85        0.41
18/09/2013        P95        2        250        2        8        38.28        4        41.76        -3.91        0.41
18/09/2013        P96        2        250        2        8        38.28        4        36        1.85        0.41
18/09/2013        P97        2        550        2        8        38.28        4        40        -2.15        0.41
18/09/2013        P98        2        550        2        8        38.28        4        36        1.85        0.41
18/09/2013        P99        2        100        2        7        38.28        4        24        13.84        0.41
18/09/2013        P100        2        100        2        7        38.28        4        21.76        16.08        0.41
18/09/2013        P101        2        100        2        7        38.28        4        28.96        8.88        0.41
18/09/2013        P102        2        250        2        7        38.28        4        29.52        8.32        0.41
18/09/2013        P103        2        250        2        7        38.28        4        27.2        10.64        0.41
18/09/2013        P105        3        100        2        9        38.28        4        26.4        11.48        0.41
18/09/2013        P106        3        100        2        9        38.28        4        24.64        13.24        0.41
18/09/2013        P107        3        100        2        9        38.28        4        36        1.88        0.41
18/09/2013        P108        3        250        2        9        38.28        4        35.2        2.68        0.41
18/09/2013        P109        3        250        2        9        38.28        4        36        1.88        0.41
18/09/2013        P110        3        250        2        9        38.28        4        35.2        2.68        0.41
18/09/2013        P111        3        550        2        9        38.28        4        35.2        2.68        0.41
18/09/2013        P112        3        550        2        9        38.28        4        38.72        -0.84        0.41
18/09/2013        P113        3        100        2        10        38.28        4        27.84        10.00        0.41
18/09/2013        P114        3        100        2        10        38.28        4        26.24        11.60        0.41
18/09/2013        P115        3        100        2        10        38.28        4        36        1.84        0.41
18/09/2013        P116        3        250        2        10        38.28        4        28.64        9.20        0.41
18/09/2013        P117        3        250        2        10        38.28        4        29.6        8.24        0.41
18/09/2013        P118        3        250        2        10        38.28        4        52        -14.16        0.41
18/09/2013        P119        3        550        2        10        38.28        4        36        1.84        0.41
18/09/2013        P120        3        550        2        10        38.28        4        36        1.84        0.41
18/09/2013        P121        3        550        2        10        38.28        4        35.04        2.80        0.41
18/09/2013        P122        3        100        1        9        38.28        4        36        2.04        0.75
18/09/2013        P123        3        100        1        9        38.28        4        37.28        0.76        0.75
18/09/2013        P124        3        100        1        9        38.28        4        28.64        9.40        0.75
18/09/2013        P125        3        250        1        9        38.28        4        36        2.04        0.75
18/09/2013        P126        3        250        1        9        38.28        4        32        6.04        0.75
18/09/2013        P127        3        250        1        9        38.28        4        41.6        -3.56        0.75
18/09/2013        P128        3        100        1        10        38.28        4        35.2        2.87        0.75
18/09/2013        P129        3        100        1        10        38.28        4        34.4        3.67        0.75
18/09/2013        P130        3        100        1        10        38.28        4        30.08        7.99        0.75
18/09/2013        P131        3        250        1        10        38.28        4        24.8        13.27        0.75
18/09/2013        P132        3        250        1        10        38.28        4        28.8        9.27        0.75
18/09/2013        P133        3        250        1        10        38.28        4        29.12        8.95        0.75
19/09/2013        P58        1        100        1        5        48.08        5        55.68        -7.96        0.76
19/09/2013        P59        1        100        1        5        48.08        5        35.2        12.52        0.76
19/09/2013        P60        1        100        1        5        48.08        5        37.6        10.12        0.76
19/09/2013        P61        1        250        1        5        48.08        5        33.6        14.12        0.76
19/09/2013        P62        1        250        1        5        48.08        5        32.8        14.92        0.76
19/09/2013        P63        1        250        1        5        48.08        5        32.8        14.92        0.76
19/09/2013        P64        1        100        2        6        48.08        5        28.16        19.49        0.41
19/09/2013        P65        1        100        2        6        48.08        5        40        7.65        0.41
19/09/2013        P66        1        100        2        6        48.08        5        44        3.65        0.41
19/09/2013        P67        1        250        2        6        48.08        5        55.6        -7.95        0.41
19/09/2013        P68        1        250        2        6        48.08        5        57.6        -9.95        0.41
19/09/2013        P69        1        100        1        6        48.08        5        34.16        13.64        0.76
19/09/2013        P70        1        100        1        6        48.08        5        38.56        9.24        0.76
19/09/2013        P71        1        100        1        6        48.08        5        40        7.80        0.76
19/09/2013        P72        1        250        1        6        48.08        5        39.2        8.60        0.76
19/09/2013        P73        1        250        1        6        48.08        5        32.8        15.00        0.76
19/09/2013        P74        1        100        2        5        48.08        5        33.6        13.95        0.41
19/09/2013        P75        1        100        2        5        48.08        5        33.6        13.95        0.41
19/09/2013        P76        1        100        2        5        48.08        5        24        23.55        0.41
19/09/2013        P77        1        250        2        5        48.08        5        54.4        -6.85        0.41
19/09/2013        P78        2        100        1        7        48.08        5        35.2        12.51        0.76
19/09/2013        P79        2        100        1        7        48.08        5        36        11.71        0.76
19/09/2013        P80        2        100        1        7        48.08        5        44.8        2.91        0.76
19/09/2013        P81        2        250        1        7        48.08        5        44        3.71        0.76
19/09/2013        P82        2        250        1        7        48.08        5        33.6        14.11        0.76
19/09/2013        P83        2        250        1        7        48.08        5        34.56        13.15        0.76
19/09/2013        P84        2        550        1        7        48.08        5        39.12        8.59        0.76
19/09/2013        P85        2        550        1        7        48.08        5        40        7.71        0.76
19/09/2013        P86        2        100        1        8        48.08        5                47.77        0.76
19/09/2013        P87        2        100        1        8        48.08        5        28        19.77        0.76
19/09/2013        P88        2        100        1        8        48.08        5        32.8        14.97        0.76
19/09/2013        P89        2        250        1        8        48.08        5        39.2        8.57        0.76
19/09/2013        P90        2        250        1        8        48.08        5        48        -0.23        0.76
19/09/2013        P91        2        250        1        8        48.08        5        46.4        1.37        0.76
19/09/2013        P92        2        100        2        8        48.08        5        47.2        0.57        0.41
19/09/2013        P93        2        100        2        8        48.08        5        35.52        12.25        0.41
19/09/2013        P94        2        100        2        8        48.08        5        48        -0.23        0.41
19/09/2013        P95        2        250        2        8        48.08        5        58.4        -10.63        0.41
19/09/2013        P96        2        250        2        8        48.08        5        46.4        1.37        0.41
19/09/2013        P97        2        550        2        8        48.08        5        46.4        1.37        0.41
19/09/2013        P98        2        550        2        8        48.08        5        46        1.77        0.41
19/09/2013        P99        2        100        2        7        48.08        5        32.96        14.57        0.41
19/09/2013        P100        2        100        2        7        48.08        5        28.8        18.73        0.41
19/09/2013        P101        2        100        2        7        48.08        5        38.4        9.13        0.41
19/09/2013        P102        2        250        2        7        48.08        5        37.6        9.93        0.41
19/09/2013        P103        2        250        2        7        48.08        5        38        9.53        0.41
19/09/2013        P105        3        100        2        9        48.08        5        33.6        13.96        0.41
19/09/2013        P106        3        100        2        9        48.08        5        34.4        13.16        0.41
19/09/2013        P107        3        100        2        9        48.08        5        45.6        1.96        0.41
19/09/2013        P108        3        250        2        9        48.08        5        48.8        -1.24        0.41
19/09/2013        P109        3        250        2        9        48.08        5        45.6        1.96        0.41
19/09/2013        P110        3        250        2        9        48.08        5        45.6        1.96        0.41
19/09/2013        P111        3        550        2        9        48.08        5        38.4        9.16        0.41
19/09/2013        P112        3        550        2        9        48.08        5        46.4        1.16        0.41
19/09/2013        P113        3        100        2        10        48.08        5        38.4        9.17        0.41
19/09/2013        P114        3        100        2        10        48.08        5        36        11.57        0.41
19/09/2013        P115        3        100        2        10        48.08        5        48.64        -1.07        0.41
19/09/2013        P116        3        250        2        10        48.08        5        39.2        8.37        0.41
19/09/2013        P117        3        250        2        10        48.08        5        37.6        9.97        0.41
19/09/2013        P118        3        250        2        10        48.08        5        71.2        -23.63        0.41
19/09/2013        P119        3        550        2        10        48.08        5        45.6        1.97        0.41
19/09/2013        P120        3        550        2        10        48.08        5        47.2        0.37        0.41
19/09/2013        P121        3        550        2        10        48.08        5        37.6        9.97        0.41
19/09/2013        P122        3        100        1        9        48.08        5                47.76        0.76
19/09/2013        P123        3        100        1        9        48.08        5        48        -0.24        0.76
19/09/2013        P124        3        100        1        9        48.08        5        38.4        9.36        0.76
19/09/2013        P125        3        250        1        9        48.08        5        48        -0.24        0.76
19/09/2013        P126        3        250        1        9        48.08        5        42.4        5.36        0.76
19/09/2013        P127        3        250        1        9        48.08        5        56        -8.24        0.76
19/09/2013        P128        3        100        1        10        48.08        5        46.4        1.43        0.76
19/09/2013        P129        3        100        1        10        48.08        5        46.4        1.43        0.76
19/09/2013        P130        3        100        1        10        48.08        5        37.6        10.23        0.76
19/09/2013        P131        3        250        1        10        48.08        5        33.6        14.23        0.76
19/09/2013        P132        3        250        1        10        48.08        5        38.4        9.43        0.76
19/09/2013        P133        3        250        1        10        48.08        5        39.2        8.63        0.76
20/09/2013        P58        1        100        1        5        34.57        4        28        6.28        0.76
20/09/2013        P59        1        100        1        5        34.57        4        24.8        9.48        0.76
20/09/2013        P60        1        100        1        5        34.57        4        26.4        7.88        0.76
20/09/2013        P61        1        250        1        5        34.57        4        24        10.28        0.76
20/09/2013        P62        1        250        1        5        34.57        4        24.8        9.48        0.76
20/09/2013        P63        1        250        1        5        34.57        4        24.8        9.48        0.76
20/09/2013        P64        1        100        2        6        34.57        4        20        14.25        0.41
20/09/2013        P65        1        100        2        6        34.57        4        26.4        7.85        0.41
20/09/2013        P66        1        100        2        6        34.57        4        52.8        -18.55        0.41
20/09/2013        P67        1        250        2        6        34.57        4        37.76        -3.51        0.41
20/09/2013        P68        1        250        2        6        34.57        4        38.4        -4.15        0.41
20/09/2013        P69        1        100        1        6        34.57        4        24.8        9.56        0.76
20/09/2013        P70        1        100        1        6        34.57        4        30.4        3.96        0.76
20/09/2013        P71        1        100        1        6        34.57        4        29.6        4.76        0.76
20/09/2013        P72        1        250        1        6        34.57        4        27.52        6.84        0.76
20/09/2013        P73        1        250        1        6        34.57        4        24        10.36        0.76
20/09/2013        P74        1        100        2        5        34.57        4        21.76        12.42        0.41
20/09/2013        P75        1        100        2        5        34.57        4        27.2        6.98        0.41
20/09/2013        P76        1        100        2        5        34.57        4        19.2        14.98        0.41
20/09/2013        P77        1        250        2        5        34.57        4        36        -1.82        0.41
20/09/2013        P78        2        100        1        7        34.57        4        28        6.32        0.76
20/09/2013        P79        2        100        1        7        34.57        4        26.4        7.92        0.76
20/09/2013        P80        2        100        1        7        34.57        4        30.4        3.92        0.76
20/09/2013        P81        2        250        1        7        34.57        4        28        6.32        0.76
20/09/2013        P82        2        250        1        7        34.57        4        26.4        7.92        0.76
20/09/2013        P83        2        250        1        7        34.57        4        24        10.32        0.76
20/09/2013        P84        2        550        1        7        34.57        4        30.4        3.92        0.76
20/09/2013        P85        2        550        1        7        34.57        4        29.6        4.72        0.76
20/09/2013        P86        2        100        1        8        34.57        4        24        10.32        0.76
20/09/2013        P87        2        100        1        8        34.57        4        16        18.32        0.76
20/09/2013        P88        2        100        1        8        34.57        4        18.8        15.52        0.76
20/09/2013        P89        2        250        1        8        34.57        4        28.8        5.52        0.76
20/09/2013        P90        2        250        1        8        34.57        4        31.2        3.12        0.76
20/09/2013        P91        2        250        1        8        34.57        4        32        2.32        0.76
20/09/2013        P92        2        100        2        8        34.57        4        25.6        8.54        0.41
20/09/2013        P93        2        100        2        8        34.57        4        25.6        8.54        0.41
20/09/2013        P94        2        100        2        8        34.57        4        30.4        3.74        0.41
20/09/2013        P95        2        250        2        8        34.57        4        36        -1.86        0.41
20/09/2013        P96        2        250        2        8        34.57        4        27.2        6.94        0.41
20/09/2013        P97        2        550        2        8        34.57        4        36        -1.86        0.41
20/09/2013        P98        2        550        2        8        34.57        4        35.2        -1.06        0.41
20/09/2013        P99        2        100        2        7        34.57        4        23.2        10.93        0.41
20/09/2013        P100        2        100        2        7        34.57        4        21.6        12.53        0.41
20/09/2013        P101        2        100        2        7        34.57        4        22.8        11.33        0.41
20/09/2013        P102        2        250        2        7        34.57        4        24.8        9.33        0.41
20/09/2013        P103        2        250        2        7        34.57        4        24        10.13        0.41
20/09/2013        P105        3        100        2        9        34.57        4        25.6        8.63        0.41
20/09/2013        P106        3        100        2        9        34.57        4        25.6        8.63        0.41
20/09/2013        P107        3        100        2        9        34.57        4        36        -1.77        0.41
20/09/2013        P108        3        250        2        9        34.57        4        28.8        5.43        0.41
20/09/2013        P109        3        250        2        9        34.57        4        33.6        0.63        0.41
20/09/2013        P110        3        250        2        9        34.57        4        29.6        4.63        0.41
20/09/2013        P111        3        550        2        9        34.57        4        32        2.23        0.41
20/09/2013        P112        3        550        2        9        34.57        4        32.8        1.43        0.41
20/09/2013        P113        3        100        2        10        34.57        4        21.6        12.56        0.41
20/09/2013        P114        3        100        2        10        34.57        4        21.6        12.56        0.41
20/09/2013        P115        3        100        2        10        34.57        4        31.2        2.96        0.41
20/09/2013        P116        3        250        2        10        34.57        4        28        6.16        0.41
20/09/2013        P117        3        250        2        10        34.57        4        22.4        11.76        0.41
20/09/2013        P118        3        250        2        10        34.57        4        48        -13.84        0.41
20/09/2013        P119        3        550        2        10        34.57        4        32        2.16        0.41
20/09/2013        P120        3        550        2        10        34.57        4        33.6        0.56        0.41
20/09/2013        P121        3        550        2        10        34.57        4        30.4        3.76        0.41
20/09/2013        P122        3        100        1        9        34.57        4        47.04        -12.67        0.76
20/09/2013        P123        3        100        1        9        34.57        4        31.2        3.17        0.76
20/09/2013        P124        3        100        1        9        34.57        4        25.6        8.77        0.76
20/09/2013        P125        3        250        1        9        34.57        4        31.84        2.53        0.76
20/09/2013        P126        3        250        1        9        34.57        4        30.4        3.97        0.76
20/09/2013        P127        3        250        1        9        34.57        4        39.2        -4.83        0.76
20/09/2013        P128        3        100        1        10        34.57        4        32.8        1.58        0.76
20/09/2013        P129        3        100        1        10        34.57        4        28.8        5.58        0.76
20/09/2013        P130        3        100        1        10        34.57        4        22.4        11.98        0.76
20/09/2013        P131        3        250        1        10        34.57        4        22.4        11.98        0.76
20/09/2013        P132        3        250        1        10        34.57        4        26.4        7.98        0.76
20/09/2013        P133        3        250        1        10        34.57        4        26.4        7.98        0.76
21/09/2013        P58        1        100        1        5        12.05        3        12.8        -0.84        0.77
21/09/2013        P59        1        100        1        5        12.05        3        8.8        3.16        0.77
21/09/2013        P60        1        100        1        5        12.05        3        9.44        2.52        0.77
21/09/2013        P61        1        250        1        5        12.05        3        7.2        4.76        0.77
21/09/2013        P62        1        250        1        5        12.05        3        7.44        4.52        0.77
21/09/2013        P63        1        250        1        5        12.05        3        8        3.96        0.77
21/09/2013        P64        1        100        2        6        12.05        3        7.36        4.58        0.41
21/09/2013        P65        1        100        2        6        12.05        3        7.2        4.74        0.41
21/09/2013        P66        1        100        2        6        12.05        3        42.4        -30.46        0.41
21/09/2013        P67        1        250        2        6        12.05        3        11.2        0.74        0.41
21/09/2013        P68        1        250        2        6        12.05        3        9.6        2.34        0.41
21/09/2013        P69        1        100        1        6        12.05        3        7.2        4.77        0.77
21/09/2013        P70        1        100        1        6        12.05        3        8.8        3.17        0.77
21/09/2013        P71        1        100        1        6        12.05        3        9.6        2.37        0.77
21/09/2013        P72        1        250        1        6        12.05        3        8.8        3.17        0.77
21/09/2013        P73        1        250        1        6        12.05        3        8.4        3.57        0.77
21/09/2013        P74        1        100        2        5        12.05        3        7.6        4.32        0.41
21/09/2013        P75        1        100        2        5        12.05        3        7.6        4.32        0.41
21/09/2013        P76        1        100        2        5        12.05        3        6.4        5.52        0.41
21/09/2013        P77        1        250        2        5        12.05        3        11.6        0.32        0.41
21/09/2013        P78        2        100        1        7        12.05        3        7.84                0.77
21/09/2013        P79        2        100        1        7        12.05        3        7.2                0.77
21/09/2013        P80        2        100        1        7        12.05        3        9.6                0.77
21/09/2013        P81        2        250        1        7        12.05        3        9.6                0.77
21/09/2013        P82        2        250        1        7        12.05        3        7.2                0.77
21/09/2013        P83        2        250        1        7        12.05        3        7.84                0.77
21/09/2013        P84        2        550        1        7        12.05        3        10.4                0.77
21/09/2013        P85        2        550        1        7        12.05        3        10                0.77
21/09/2013        P86        2        100        1        8        12.05        3        11.2        0.76        0.77
21/09/2013        P87        2        100        1        8        12.05        3        4        7.96        0.77
21/09/2013        P88        2        100        1        8        12.05        3        4        7.96        0.77
21/09/2013        P89        2        250        1        8        12.05        3        6.4        5.56        0.77
21/09/2013        P90        2        250        1        8        12.05        3        7.2        4.76        0.77
21/09/2013        P91        2        250        1        8        12.05        3        6.4        5.56        0.77
21/09/2013        P92        2        100        2        8        12.05        3        8        3.88        0.41
21/09/2013        P93        2        100        2        8        12.05        3        6.4        5.48        0.41
21/09/2013        P94        2        100        2        8        12.05        3        7.2        4.68        0.41
21/09/2013        P95        2        250        2        8        12.05        3        8        3.88        0.41
21/09/2013        P96        2        250        2        8        12.05        3        8.4        3.48        0.41
21/09/2013        P97        2        550        2        8        12.05        3        11.2        0.68        0.41
21/09/2013        P98        2        550        2        8        12.05        3        12        -0.12        0.41
21/09/2013        P99        2        100        2        7        12.05        3        4.8        7.10        0.41
21/09/2013        P100        2        100        2        7        12.05        3        5.6        6.30        0.41
21/09/2013        P101        2        100        2        7        12.05        3        5.6        6.30        0.41
21/09/2013        P102        2        250        2        7        12.05        3        6.8        5.10        0.41
21/09/2013        P103        2        250        2        7        12.05        3        6.4        5.50        0.41
21/09/2013        P105        3        100        2        9        12.05        3        5.6        6.29        0.41
21/09/2013        P106        3        100        2        9        12.05        3        5.6        6.29        0.41
21/09/2013        P107        3        100        2        9        12.05        3        8        3.89        0.41
21/09/2013        P108        3        250        2        9        12.05        3        10.4        1.49        0.41
21/09/2013        P109        3        250        2        9        12.05        3        7.2        4.69        0.41
21/09/2013        P110        3        250        2        9        12.05        3        8.8        3.09        0.41
21/09/2013        P111        3        550        2        9        12.05        3        7.2        4.69        0.41
21/09/2013        P112        3        550        2        9        12.05        3        8        3.89        0.41
21/09/2013        P113        3        100        2        10        12.05        3        4.8        7.09        0.41
21/09/2013        P114        3        100        2        10        12.05        3        5.6        6.29        0.41
21/09/2013        P115        3        100        2        10        12.05        3        8.8        3.09        0.41
21/09/2013        P116        3        250        2        10        12.05        3        8.8        3.09        0.41
21/09/2013        P117        3        250        2        10        12.05        3        6.4        5.49        0.41
21/09/2013        P118        3        250        2        10        12.05        3        12.8        -0.91        0.41
21/09/2013        P119        3        550        2        10        12.05        3        8        3.89        0.41
21/09/2013        P120        3        550        2        10        12.05        3        8.8        3.09        0.41
21/09/2013        P121        3        550        2        10        12.05        3        7.2        4.69        0.41
21/09/2013        P122        3        100        1        9        12.05        3        5.6        6.36        0.77
21/09/2013        P123        3        100        1        9        12.05        3        6.8        5.16        0.77
21/09/2013        P124        3        100        1        9        12.05        3        4.8        7.16        0.77
21/09/2013        P125        3        250        1        9        12.05        3        10.4        1.56        0.77
21/09/2013        P126        3        250        1        9        12.05        3        7.2        4.76        0.77
21/09/2013        P127        3        250        1        9        12.05        3        10.4        1.56        0.77
21/09/2013        P128        3        100        1        10        12.05        3        5.6        6.37        0.77
21/09/2013        P129        3        100        1        10        12.05        3        6.4        5.57        0.77
21/09/2013        P130        3        100        1        10        12.05        3        5.6        6.37        0.77
21/09/2013        P131        3        250        1        10        12.05        3        5.6        6.37        0.77
21/09/2013        P132        3        250        1        10        12.05        3        8        3.97        0.77
21/09/2013        P133        3        250        1        10        12.05        3        7.2        4.77        0.77
27/09/2013        P58        1        100        1        5        16.21        3        14.4        1.68        0.79
27/09/2013        P59        1        100        1        5        16.21        3        12        4.08        0.79
27/09/2013        P60        1        100        1        5        16.21        3        12.4        3.68        0.79
27/09/2013        P61        1        250        1        5        16.21        3        9.6        6.48        0.79
27/09/2013        P62        1        250        1        5        16.21        3        10.4        5.68        0.79
27/09/2013        P63        1        250        1        5        16.21        3        10.4        5.68        0.79
27/09/2013        P64        1        100        2        6        16.21        3        9.6        6.44        0.42
27/09/2013        P65        1        100        2        6        16.21        3        12        4.04        0.42
27/09/2013        P66        1        100        2        6        16.21        3        12        4.04        0.42
27/09/2013        P67        1        250        2        6        16.21        3        17.6        -1.56        0.42
27/09/2013        P68        1        250        2        6        16.21        3        14.4        1.64        0.42
27/09/2013        P69        1        100        1        6        16.21        3        10.4        5.71        0.79
27/09/2013        P70        1        100        1        6        16.21        3        11.84        4.27        0.79
27/09/2013        P71        1        100        1        6        16.21        3        12.96        3.15        0.79
27/09/2013        P72        1        250        1        6        16.21        3        12        4.11        0.79
27/09/2013        P73        1        250        1        6        16.21        3        12        4.11        0.79
27/09/2013        P74        1        100        2        5        16.21        3        10.4        5.61        0.42
27/09/2013        P75        1        100        2        5        16.21        3        10.24        5.77        0.42
27/09/2013        P76        1        100        2        5        16.21        3        8        8.01        0.42
27/09/2013        P77        1        250        2        5        16.21        3        16        0.01        0.42
27/09/2013        P78        2        100        1        7        16.21        3        10.8        5.28        0.79
27/09/2013        P79        2        100        1        7        16.21        3        11.2        4.88        0.79
27/09/2013        P80        2        100        1        7        16.21        3        13.6        2.48        0.79
27/09/2013        P81        2        250        1        7        16.21        3        14.4        1.68        0.79
27/09/2013        P82        2        250        1        7        16.21        3        10.4        5.68        0.79
27/09/2013        P83        2        250        1        7        16.21        3        8.8        7.28        0.79
27/09/2013        P84        2        550        1        7        16.21        3        12.8        3.28        0.79
27/09/2013        P85        2        550        1        7        16.21        3        13.6        2.48        0.79
27/09/2013        P86        2        100        1        8        16.21        3        17.6        -1.52        0.79
27/09/2013        P87        2        100        1        8        16.21        3        8        8.08        0.79
27/09/2013        P88        2        100        1        8        16.21        3        10.4        5.68        0.79
27/09/2013        P89        2        250        1        8        16.21        3        11.6        4.48        0.79
27/09/2013        P90        2        250        1        8        16.21        3        12.8        3.28        0.79
27/09/2013        P91        2        250        1        8        16.21        3        12.4        3.68        0.79
27/09/2013        P92        2        100        2        8        16.21        3        13.6        2.41        0.42
27/09/2013        P93        2        100        2        8        16.21        3        11.2        4.81        0.42
27/09/2013        P94        2        100        2        8        16.21        3        12.8        3.21        0.42
27/09/2013        P95        2        250        2        8        16.21        3        13.6        2.41        0.42
27/09/2013        P96        2        250        2        8        16.21        3        12.4        3.61        0.42
27/09/2013        P97        2        550        2        8        16.21        3        14.8        1.21        0.42
27/09/2013        P98        2        550        2        8        16.21        3        14.4        1.61        0.42
27/09/2013        P99        2        100        2        7        16.21        3        10        6.00        0.42
